region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
8754,0.321875,16997.800970873788,11650.2572815534,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8771,0.3,14156.635416666664,11465.604166666672,86.6499,88.4185,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8797,0.150625,41074.08506224067,11383.798755186726,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8804,0.13125,-20488.95238095238,11451.928571428572,50.752,65.3557,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8822,0.10375,15510.343373493984,11511.192771084336,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8826,0.154375,-41806.77530364373,11371.653846153844,124.8132,107.6433,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8842,0.10625,21372.588235294126,11408.147058823532,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8871,0.4,24892.703125,11361.0859375,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8904,0.2825,-1469.194690265489,11301.219026548672,85.0522,75.7671,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8906,0.194375,12963.808681672024,11339.48713826367,86.6499,88.4185,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8908,0.345,18030.297101449272,11123.416666666672,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8929,0.8075,5144.817337461303,10898.700464396286,86.6499,88.4185,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8933,0.3175,21052.00984251968,11038.688976377956,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8941,0.570625,-8025.089266155534,11065.532858707556,0.5626,56.8385,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8945,0.159375,38964.009803921566,11120.69607843137,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8961,1.469375,19862.994257762657,11708.549766056996,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8971,0.391875,18910.70414673046,11039.21610845295,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8972,0.525625,19664.45243757432,10868.098097502974,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8991,0.30625,-10222.336734693876,11132.744897959186,0.5626,56.8385,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
8995,0.18125,27264.75862068965,11008.948275862072,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9004,0.186875,-20397.65719063545,11015.55016722408,50.752,65.3557,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9014,0.0875,22976.46428571429,11026.392857142857,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9018,0.3125,-23027.4,11055.700000000004,50.752,65.3557,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9035,0.349375,21666.04740608229,10971.609123434704,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9036,0.89875,21839.22531293462,11514.877607788592,33.5851,91.8903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
9053,0.125625,42814.30099502487,11031.967661691546,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
